uid,name,type,information,lng,lat,time_start,time_end
5385,全家便利商店,便利商店,全家便利商店,121.316768,24.994283,0,23
5386,全家便利商店,便利商店,全家便利商店,121.316808,24.980486,0,23
5387,全家便利商店,便利商店,全家便利商店,121.317078,25.015573,0,23
5388,全家便利商店,便利商店,全家便利商店,121.317904,25.008046,0,23
5389,全家便利商店,便利商店,全家便利商店,121.31807,25.00438,0,23
5390,全家便利商店,便利商店,全家便利商店,121.318074,25.013838,0,23
5391,全家便利商店,便利商店,全家便利商店,121.318422,24.990763,0,23
5392,全家便利商店,便利商店,全家便利商店,121.318472,24.958155,0,23
5393,全家便利商店,便利商店,全家便利商店,121.319168,24.995022,0,23
5394,全家便利商店,便利商店,全家便利商店,121.319963,25.009817,0,23
5395,全家便利商店,便利商店,全家便利商店,121.322907,24.97658,0,23
5396,全家便利商店,便利商店,全家便利商店,121.32343,24.976731,0,23
5397,全家便利商店,便利商店,全家便利商店,121.325221,24.972923,0,23
5398,全家便利商店,便利商店,全家便利商店,121.325493,24.972362,0,23
5399,全家便利商店,便利商店,全家便利商店,121.325733,24.988508,0,23
5400,全家便利商店,便利商店,全家便利商店,121.326675,24.971225,0,23
5401,全家便利商店,便利商店,全家便利商店,121.328244,24.988294,0,23
5402,全家便利商店,便利商店,全家便利商店,121.32891,24.98992,0,23
5403,全家便利商店,便利商店,全家便利商店,121.329083,24.992974,0,23
5404,全家便利商店,便利商店,全家便利商店,121.329607,24.993361,0,23
5405,全家便利商店,便利商店,全家便利商店,121.329871,24.986761,0,23
5406,全家便利商店,便利商店,全家便利商店,121.330957,24.980699,0,23
5407,全家便利商店,便利商店,全家便利商店,121.330963,24.996065,0,23
5408,全家便利商店,便利商店,全家便利商店,121.334287,24.987583,0,23
5409,全家便利商店,便利商店,全家便利商店,121.335421,24.987083,0,23
5410,全家便利商店,便利商店,全家便利商店,121.337261,24.99358,0,23
5411,全家便利商店,便利商店,全家便利商店,121.337654,24.993721,0,23
5412,全家便利商店,便利商店,全家便利商店,121.337715,24.993736,0,23
5413,全家便利商店,便利商店,全家便利商店,121.3377571,24.99267322,0,23
5414,全家便利商店,便利商店,全家便利商店,121.339403,24.992842,0,23
5415,全家便利商店,便利商店,全家便利商店,121.341219,24.95587,0,23
5416,全家便利商店,便利商店,全家便利商店,121.341852,24.945335,0,23
5417,全家便利商店,便利商店,全家便利商店,121.342094,24.951592,0,23
5418,全家便利商店,便利商店,全家便利商店,121.342208,25.000558,0,23
5419,全家便利商店,便利商店,全家便利商店,121.342718,25.001762,0,23
5420,全家便利商店,便利商店,全家便利商店,121.343989,24.989376,0,23
5421,全家便利商店,便利商店,全家便利商店,121.344345,24.990243,0,23
5422,全家便利商店,便利商店,全家便利商店,121.344437,25.003819,0,23
5423,全家便利商店,便利商店,全家便利商店,121.344953,24.998736,0,23
5424,全家便利商店,便利商店,全家便利商店,121.346277,24.972859,0,23
5425,全家便利商店,便利商店,全家便利商店,121.347006,24.954144,0,23
5426,全家便利商店,便利商店,全家便利商店,121.347135,25.000385,0,23
5427,全家便利商店,便利商店,全家便利商店,121.347231,24.948998,0,23
5428,全家便利商店,便利商店,全家便利商店,121.348974,24.954058,0,23
5429,全家便利商店,便利商店,全家便利商店,121.351979,24.954238,0,23
5430,全家便利商店,便利商店,全家便利商店,121.352267,24.955987,0,23
5431,全家便利商店,便利商店,全家便利商店,121.35509,24.955117,0,23
5432,全家便利商店,便利商店,全家便利商店,121.35758,24.995202,0,23
5433,全家便利商店,便利商店,全家便利商店,121.357978,25.055838,0,23
5434,全家便利商店,便利商店,全家便利商店,121.35814,24.957138,0,23
5435,全家便利商店,便利商店,全家便利商店,121.35825,25.060557,0,23
5436,全家便利商店,便利商店,全家便利商店,121.35944,25.075255,0,23
5437,全家便利商店,便利商店,全家便利商店,121.359758,24.90802,0,23
5438,全家便利商店,便利商店,全家便利商店,121.36095,25.066712,0,23
5439,全家便利商店,便利商店,全家便利商店,121.361248,24.937727,0,23
5440,全家便利商店,便利商店,全家便利商店,121.361339,25.001519,0,23
5441,全家便利商店,便利商店,全家便利商店,121.361485,25.06879,0,23
5442,全家便利商店,便利商店,全家便利商店,121.362416,24.937505,0,23
5443,全家便利商店,便利商店,全家便利商店,121.362469,25.070762,0,23
5444,全家便利商店,便利商店,全家便利商店,121.363345,24.938512,0,23
5445,全家便利商店,便利商店,全家便利商店,121.364416,25.051732,0,23
5446,全家便利商店,便利商店,全家便利商店,121.36471,25.059957,0,23
5447,全家便利商店,便利商店,全家便利商店,121.364784,25.059175,0,23
5448,全家便利商店,便利商店,全家便利商店,121.366112,25.075513,0,23
5449,全家便利商店,便利商店,全家便利商店,121.366704,25.054679,0,23
5450,全家便利商店,便利商店,全家便利商店,121.36685,25.058494,0,23
5451,全家便利商店,便利商店,全家便利商店,121.367118,24.935888,0,23
5452,全家便利商店,便利商店,全家便利商店,121.367752,25.051667,0,23
5453,全家便利商店,便利商店,全家便利商店,121.367909,24.928054,0,23
5454,全家便利商店,便利商店,全家便利商店,121.367957,25.059233,0,23
5455,全家便利商店,便利商店,全家便利商店,121.367957,25.059233,0,23
5456,全家便利商店,便利商店,全家便利商店,121.368089,25.07422,0,23
5457,全家便利商店,便利商店,全家便利商店,121.368645,25.059707,0,23
5458,全家便利商店,便利商店,全家便利商店,121.369843,25.058934,0,23
5459,全家便利商店,便利商店,全家便利商店,121.370031,25.076114,0,23
5460,全家便利商店,便利商店,全家便利商店,121.3701316,24.93602,0,23
5461,全家便利商店,便利商店,全家便利商店,121.370618,24.938236,0,23
5462,全家便利商店,便利商店,全家便利商店,121.372776,24.942315,0,23
5463,全家便利商店,便利商店,全家便利商店,121.372915,25.072828,0,23
5464,全家便利商店,便利商店,全家便利商店,121.373001,24.931202,0,23
5465,全家便利商店,便利商店,全家便利商店,121.373059,25.047014,0,23
5466,全家便利商店,便利商店,全家便利商店,121.3733536,24.94570742,0,23
5467,全家便利商店,便利商店,全家便利商店,121.373531,24.937176,0,23
5468,全家便利商店,便利商店,全家便利商店,121.374039,24.933781,0,23
5469,全家便利商店,便利商店,全家便利商店,121.374102,24.935851,0,23
5470,全家便利商店,便利商店,全家便利商店,121.374186,24.946284,0,23
5471,全家便利商店,便利商店,全家便利商店,121.374191,24.947523,0,23
5472,全家便利商店,便利商店,全家便利商店,121.374582,24.943391,0,23
5473,全家便利商店,便利商店,全家便利商店,121.3753567,25.08201218,0,23
5474,全家便利商店,便利商店,全家便利商店,121.37555,24.946049,0,23
5475,全家便利商店,便利商店,全家便利商店,121.375602,24.936621,0,23
5476,全家便利商店,便利商店,全家便利商店,121.375997,24.927993,0,23
5477,全家便利商店,便利商店,全家便利商店,121.376008,24.941536,0,23
5478,全家便利商店,便利商店,全家便利商店,121.37616,25.071148,0,23
5479,全家便利商店,便利商店,全家便利商店,121.3771867,23.49837762,0,23
5480,全家便利商店,便利商店,全家便利商店,121.37774,24.929081,0,23
5481,全家便利商店,便利商店,全家便利商店,121.378131,25.068557,0,23
5482,全家便利商店,便利商店,全家便利商店,121.378326,24.94565,0,23
5483,全家便利商店,便利商店,全家便利商店,121.378336,25.07433,0,23
5484,全家便利商店,便利商店,全家便利商店,121.37866,25.083522,0,23
5485,全家便利商店,便利商店,全家便利商店,121.378829,24.94312,0,23
5486,全家便利商店,便利商店,全家便利商店,121.378841,24.949115,0,23
5487,全家便利商店,便利商店,全家便利商店,121.378909,25.08126,0,23
5488,全家便利商店,便利商店,全家便利商店,121.378936,25.056462,0,23
5489,全家便利商店,便利商店,全家便利商店,121.379482,24.947484,0,23
5490,全家便利商店,便利商店,全家便利商店,121.379544,23.1010938,0,23
5491,全家便利商店,便利商店,全家便利商店,121.379793,25.08302,0,23
5492,全家便利商店,便利商店,全家便利商店,121.380987,25.081681,0,23
5493,全家便利商店,便利商店,全家便利商店,121.381027,25.057074,0,23
5494,全家便利商店,便利商店,全家便利商店,121.381255,25.049052,0,23
5495,全家便利商店,便利商店,全家便利商店,121.381352,25.074168,0,23
5496,全家便利商店,便利商店,全家便利商店,121.381742,24.946301,0,23
5497,全家便利商店,便利商店,全家便利商店,121.381782,25.074349,0,23
5498,全家便利商店,便利商店,全家便利商店,121.382684,24.944974,0,23
5499,全家便利商店,便利商店,全家便利商店,121.384045,24.948324,0,23
5500,全家便利商店,便利商店,全家便利商店,121.387459,24.951414,0,23
5501,全家便利商店,便利商店,全家便利商店,121.388479,25.081692,0,23
5502,全家便利商店,便利商店,全家便利商店,121.388515,24.95609,0,23
5503,全家便利商店,便利商店,全家便利商店,121.388615,24.956141,0,23
5504,全家便利商店,便利商店,全家便利商店,121.388799,25.087537,0,23
5505,全家便利商店,便利商店,全家便利商店,121.3890282,25.04034854,0,23
5506,全家便利商店,便利商店,全家便利商店,121.389397,25.077775,0,23
5507,全家便利商店,便利商店,全家便利商店,121.38981,24.956345,0,23
5508,全家便利商店,便利商店,全家便利商店,121.391259,24.962341,0,23
5509,全家便利商店,便利商店,全家便利商店,121.3917001,25.03962898,0,23
5510,全家便利商店,便利商店,全家便利商店,121.391728,25.077598,0,23
5511,全家便利商店,便利商店,全家便利商店,121.392219,25.077479,0,23
5512,全家便利商店,便利商店,全家便利商店,121.392626,25.076291,0,23
5513,全家便利商店,便利商店,全家便利商店,121.392755,24.972126,0,23
5514,全家便利商店,便利商店,全家便利商店,121.393154,24.97065,0,23
5515,全家便利商店,便利商店,全家便利商店,121.39394,25.077346,0,23
5516,全家便利商店,便利商店,全家便利商店,121.395385,25.077403,0,23
5517,全家便利商店,便利商店,全家便利商店,121.395859,25.077423,0,23
5518,全家便利商店,便利商店,全家便利商店,121.396471,25.07863983,0,23
5519,全家便利商店,便利商店,全家便利商店,121.396985,25.143287,0,23
5520,全家便利商店,便利商店,全家便利商店,121.397119,25.078737,0,23
5521,全家便利商店,便利商店,全家便利商店,121.397255,24.970368,0,23
5522,全家便利商店,便利商店,全家便利商店,121.397707,25.145779,0,23
5523,全家便利商店,便利商店,全家便利商店,121.399777,24.974555,0,23
5524,全家便利商店,便利商店,全家便利商店,121.399989,23.1556886,0,23
5525,全家便利商店,便利商店,全家便利商店,121.400334,25.077141,0,23
5526,全家便利商店,便利商店,全家便利商店,121.400915,25.146337,0,23
5527,全家便利商店,便利商店,全家便利商店,121.4012572,25.14939734,0,23
5528,全家便利商店,便利商店,全家便利商店,121.402403,24.943929,0,23
5529,全家便利商店,便利商店,全家便利商店,121.402477,24.943936,0,23
5530,全家便利商店,便利商店,全家便利商店,121.402913,25.016292,0,23
5531,全家便利商店,便利商店,全家便利商店,121.40378,25.017827,0,23
5532,全家便利商店,便利商店,全家便利商店,121.403825,25.14859,0,23
5533,全家便利商店,便利商店,全家便利商店,121.404819,25.151064,0,23
5534,全家便利商店,便利商店,全家便利商店,121.406285,24.978805,0,23
5535,全家便利商店,便利商店,全家便利商店,121.406982,25.018638,0,23
5536,全家便利商店,便利商店,全家便利商店,121.407946,25.018907,0,23
5537,全家便利商店,便利商店,全家便利商店,121.40936,25.019325,0,23
5538,全家便利商店,便利商店,全家便利商店,121.411943,24.983414,0,23
5539,全家便利商店,便利商店,全家便利商店,121.411946,25.028142,0,23
5540,全家便利商店,便利商店,全家便利商店,121.412223,25.02194,0,23
5541,全家便利商店,便利商店,全家便利商店,121.4125143,24.9536328,0,23
